reviewId,competitor,rating,publishedDate,text,relevance,user_type,user_type_confidence,complaint_themes,severity,manual_relevance,manual_user_type,primary_complaint_theme,secondary_complaint_theme,manual_complaint_themes,manual_severity,theme_rationale,severity_rationale,manual_notes,annotation_method,annotation_status,annotation_confidence
6a4d507e41251e41aef6be78,Yelp,1,2026-07-07 21:16:14+00:00,"Very poor service.  Money, money, money !  Anything seems possible on that platform -- if you have the money.  Yelp has been ""overworked"" for eight years that I know of and have never successfully added a business.  Negative reviews for businesses that PAY MONEY to Yelp seem to disappear and are never posted.  I have filed many that are ""now Live !!!""  but have never appeared. They are located in San Francisco.  Draw your own conclusions.  ",Relevant,Unknown,Low,Other / Manual Review,Low,Relevant,Service Provider / Business,Review trust / moderation,,Review trust / moderation,Medium,Primary: Review trust / moderation,"Meaningful service, financial, trust, support, or account failure",Business says Yelp fails to add businesses and suppresses negative reviews of paying advertisers.,AI-assisted annotation by ChatGPT; refined primary/secondary theme and impact-based severity pass,reviewed_v3_theme_severity,high
6a05dd2fe7f4b4e4228e840c,Yell,1,2026-05-14 16:33:19+00:00,"Very disappointing experience with Yell.

We paid approximately £2,376 over a 12-month period for advertising services and unfortunately saw no measurable return whatsoever. Throughout the agreement I raised concerns regarding performance and also attempted to cancel the service on multiple occasions.

The most frustrating part was the conflicting information provided by their representatives. I followed the cancellation guidance given to me by a member of their team in good faith, only to later be told different terms applied and that further payments were still due.

To be fair, Kerry from the customer care team did try to assist towards the end and was professional in her responses. However, by that stage the issue had already escalated due to the incorrect guidance provided earlier in the process, which could have been avoided had we been directed properly from the outset.

Despite the account being formally disputed in writing, I then received threats of referral to debt collection.

I appreciate that advertising results can never be guaranteed, however clear communication and fair handling of customer concerns should be expected as a minimum.

Based on my experience, I would strongly advise other businesses to fully understand the cancellation terms in writing before proceeding.",Relevant,Service Provider / Business,High,Other / Manual Review,High,Relevant,Service Provider / Business,Poor ROI / expensive leads,Account access / cancellation,Poor ROI / expensive leads | Account access / cancellation,High,Primary: Poor ROI / expensive leads; Secondary: Account access / cancellation,"Serious safety, legal, debt-collection, or account-security impact","Business spent £2,376 with no measurable return, got conflicting cancellation guidance and debt threats.",AI-assisted annotation by ChatGPT; refined primary/secondary theme and impact-based severity pass,reviewed_v3_theme_severity,high
6a75aa0ed9dc02cfb98523ca,Yell,1,2026-08-07 11:49:02+00:00,"Two months and £420 spent, here is the result so far:

Calls 0
Leads 0
Intent to Contact 4
Clicks 129
Appearances 539

You be the judge!

They also have a cancellation policy that doesn’t allow you to cancel. You are locked in for 12 months. 

Even if you cancel their ads they threaten to take court action and continue to direct debit. This is highly unethical and something tells me it is not legal.",Relevant,Service Provider / Business,Medium,Billing / refunds,Medium,Relevant,Service Provider / Business,Poor ROI / expensive leads,Account access / cancellation,Poor ROI / expensive leads | Account access / cancellation,Medium,Primary: Poor ROI / expensive leads; Secondary: Account access / cancellation,"Meaningful service, financial, trust, support, or account failure",Business spent £420 in two months with zero calls/leads and says 12-month lock-in continues billing after cancellation.,AI-assisted annotation by ChatGPT; refined primary/secondary theme and impact-based severity pass,reviewed_v3_theme_severity,high
669c653db272a45c05f6da0f,Yelp,2,2024-07-21 03:32:45+00:00,Poor Service by Server at Logan's Roadhouse. Server served us hard bread while other customers got fresh bread refused to take dirty dishes off. Slammed the drink my wife asked for a refill on Fries were cold and soft. At first the Manager said she would take part of the bill off. After observing the table and listening to our concerns she took the meals off.,Review,Unknown,Low,Other / Manual Review,Low,Exclude,Not applicable,Not applicable,,Not applicable,Not applicable,Primary: Not applicable,Excluded/off-topic review,"Review is solely about Logan's Roadhouse, not Yelp.",AI-assisted annotation by ChatGPT; refined primary/secondary theme and impact-based severity pass,reviewed_v3_theme_severity,high
6718382c0f2d8c7f98d2fc2f,Yell,2,2024-10-23 01:41:32+00:00,"For the last seven years, I feel communication has been lacking !
But I was saying the last couple of weeks communication has improved dramatically and hopefully we can keep this going.",Relevant,Unknown,Low,Other / Manual Review,Low,Relevant,Service Provider / Business,Customer support,,Customer support,Medium,Primary: Customer support,"Meaningful service, financial, trust, support, or account failure",Long-term customer says communication was poor but has recently improved.,AI-assisted annotation by ChatGPT; refined primary/secondary theme and impact-based severity pass,reviewed_v3_theme_severity,high
69cce3c8a97c53be6ee92184,Yell,1,2026-04-01 11:22:16+00:00,I went to Yell expecting them to be exceptional . They were not. No idea and no clue what they are doing . Wasted  thousands of pounds on  wrongly directed add words and a website that did not work . My decision to use them probably the worst decision of my life. ,Relevant,Unknown,Low,Other / Manual Review,Low,Relevant,Service Provider / Business,Poor ROI / expensive leads,,Poor ROI / expensive leads,High,Primary: Poor ROI / expensive leads,Explicit substantial financial loss,Business says thousands were wasted on wrongly directed ads and a nonfunctional website.,AI-assisted annotation by ChatGPT; refined primary/secondary theme and impact-based severity pass,reviewed_v3_theme_severity,high
66b257f3f3743c351e02b9e4,Yell,3,2024-08-06 19:05:55+00:00,I tell you more when work comes along 🙄,Relevant,Unknown,Low,Other / Manual Review,Low,Relevant,Service Provider / Business,Poor ROI / expensive leads,,Poor ROI / expensive leads,Medium,Primary: Poor ROI / expensive leads,"Meaningful service, financial, trust, support, or account failure",Business is still waiting for work/results.,AI-assisted annotation by ChatGPT; refined primary/secondary theme and impact-based severity pass,reviewed_v3_theme_severity,high
69bc2a3009d2e67abb5bde19,Yell,1,2026-03-19 18:54:08+00:00,"Don’t trust Yell as they don’t vet and do their due diligence putting customers at risk. I found a painter with high reviews on Yell which didn’t stack up but the negative reviews did. The person was a cowboy, expensive and his behaviour was intimidating, to the point I had concerns around his mental wellbeing. He even stalked me everyday to write a positive review. I did some research on the person and found news articles that he and his family went to jail for fraud. I find this very worrying as he started asking personal questions around my finances, if I live alone, family etc. I left this person to it in my house, unattended! I left a negative review for the painter and Yell contacted me to say they plan to remove my review. I told them I will report them if they do. It’s because of Yell that customers are getting conned and putting their safety at risk by people who either don’t have the skills or haven’t done a CRB check when they need to. Especially when working around children, vulnerable, elderly people and women ",Relevant,Customer,Medium,Provider verification / safety,High,Relevant,Customer,Provider verification / safety,,Provider verification / safety,Medium,Primary: Provider verification / safety,"Meaningful service, financial, trust, support, or account failure",Customer alleges Yell failed to vet a fraudulent/intimidating painter and threatened to remove customer's warning review.,AI-assisted annotation by ChatGPT; refined primary/secondary theme and impact-based severity pass,reviewed_v3_theme_severity,high
69fa8937fee7362196a2de0e,Yelp,1,2026-05-06 02:20:07+00:00,"I rarely write reviews like this, but I feel other small business owners need to hear my experience.

I was persuaded by Yelp’s advertising representatives with promises that paid ads would bring a significant increase in real customer orders. I was told the visibility would translate directly into business growth. Instead, what I received was a flood of spam phone calls, inquiries that were not legitimate customers, and absolutely no meaningful increase in actual orders.

On top of that, my page began receiving unfair ratings from people who were never my customers. Despite raising concerns, there was little to no support in addressing these questionable reviews. As a small business owner, your reputation is everything, and watching it be impacted without proper recourse is incredibly frustrating.

Meanwhile, the advertising charges continued to accumulate, leaving me with a large balance and no return on investment.

I feel misled by the sales promises and unsupported when issues arose. This experience has not only been costly financially but damaging to my business reputation.

I strongly encourage other small business owners to proceed with extreme caution before committing to Yelp advertising.",Relevant,Service Provider / Business,High,Poor ROI / expensive leads | Privacy / unwanted contact,Medium,Relevant,Service Provider / Business,Misleading claims / transparency,Poor ROI / expensive leads,Misleading claims / transparency | Poor ROI / expensive leads,Medium,Primary: Misleading claims / transparency; Secondary: Poor ROI / expensive leads,"Meaningful service, financial, trust, support, or account failure","Business says ads promised growth but generated spam/noncustomers, unfair ratings and little support while charges accumulated.",AI-assisted annotation by ChatGPT; refined primary/secondary theme and impact-based severity pass,reviewed_v3_theme_severity,high
69ceb9f309e9e0946f2635e1,Yell,1,2026-04-02 20:48:19+00:00,"This company is absolutely disgusting, praying on small businesses. Done a few alterations on my website then claiming it was there design. Lied about how my site wasn't on any seo. Having been in touch now with many companies, they all say the same thing at how disgusting it is to be paying what im paying for such a disgusting service. Stay well clear.",Relevant,Unknown,Low,Other / Manual Review,Low,Relevant,Service Provider / Business,Misleading claims / transparency,,Misleading claims / transparency,Medium,Primary: Misleading claims / transparency,"Meaningful service, financial, trust, support, or account failure",Business says Yell misrepresented website/SEO work and charged too much for poor service.,AI-assisted annotation by ChatGPT; refined primary/secondary theme and impact-based severity pass,reviewed_v3_theme_severity,high
6a46fbfc9f470a76c0cbdfe4,Yelp,1,2026-07-03 02:02:04+00:00,"Outdated, zero leads, customer service is awful. No email for upcoming charges after free trial (which netted zero leads). Do not waste your time, especially if you are a new business.",Review,Unknown,Low,Customer support,Medium,Relevant,Service Provider / Business,Poor ROI / expensive leads,Customer support,Poor ROI / expensive leads | Customer support,Medium,Primary: Poor ROI / expensive leads; Secondary: Customer support,"Meaningful service, financial, trust, support, or account failure","Business reports zero leads, poor support and unexpected/free-trial-related charges without notice.",AI-assisted annotation by ChatGPT; refined primary/secondary theme and impact-based severity pass,reviewed_v3_theme_severity,high
6a0bf6555318c15861f14417,Yelp,1,2026-05-19 07:34:13+00:00,"""I am a business owner and Yelp has completely failed me. A vendor I hired — who was NEVER my client — posted a retaliatory fake review on my business profile after I refused his offer to pay me to change my honest review of his services. I reported this to Yelp with full details. They told me they would handle it. They didn't. My follow-up contacts were ignored. Yelp recently updated this fraudulent review in 2026 — actively refreshing false content they were already notified about. When I formally requested removal, they denied it with no valid explanation.
As a business supporting other businesses, you would think Yelp — a platform that exists solely on the credibility of reviews — would understand the importance of due diligence. With over 6,000 negative reviews and a 1.2 rating on their own platform, clearly they don't. They are failing the very businesses they claim to serve by allowing unverified, retaliatory reviews to remain posted without proper investigation. Yelp does not protect legitimate businesses from outside parties who have zero client relationship with that business.
I am now escalating to the FTC, BBB, Ohio Attorney General, and CFPB. Businesses beware — this platform will allow anyone to damage your reputation with zero accountability and zero consequences.""

",Relevant,Service Provider / Business,High,Review trust | Poor ROI / expensive leads,Medium,Relevant,Service Provider / Business,Review trust / moderation,,Review trust / moderation,Medium,Primary: Review trust / moderation,"Meaningful service, financial, trust, support, or account failure",Business says retaliatory fake review from non-client remained/was refreshed despite detailed reports and follow-ups.,AI-assisted annotation by ChatGPT; refined primary/secondary theme and impact-based severity pass,reviewed_v3_theme_severity,high
67d58026fb2b49ff11b62227,Yelp,1,2025-03-15 15:27:02+00:00,"J’ai vécu une très mauvaise expérience avec Linen Chest concernant l’achat de stores motorisés. Une conseillère est venue chez moi le 5 novembre pour prendre les mesures de mes fenêtres, et j’ai passé ma commande en payant immédiatement.

Après un retard de 15 jours pour la livraison, les stores destinés à la chambre de mon fils sont arrivés endommagés. L’installateur les a repris et a rédigé un rapport. On m’a donné un nouveau rendez-vous, avec un délai déjà long, mais à son arrivée, l’installateur avait encore des stores endommagés. Même scénario pour un troisième rendez-vous : les stores étaient toujours abîmés.

Pendant tout ce temps, aucun suivi de la part de la conseillère qui était venue prendre les mesures. Après plusieurs appels et beaucoup de frustration, j’ai fini par accepter un remboursement tout en gardant les stores endommagés, car j’étais tout simplement épuisé par cette situation.",Review,Unknown,Low,Other / Manual Review,Low,Exclude,Not applicable,Not applicable,,Not applicable,Not applicable,Primary: Not applicable,Excluded/off-topic review,"Review is solely about Linen Chest products/service, not Yelp.",AI-assisted annotation by ChatGPT; refined primary/secondary theme and impact-based severity pass,reviewed_v3_theme_severity,high
6a4659b8b78a495ec6c48b78,Yell,1,2026-07-02 14:29:44+00:00,"I submitted a full listing, was told approval takes 2 days, and heard nothing for 4. I contacted customer service to chase the approval and, at the same time, clearly stated I did not want my phone number published. Nobody told me this was a problem. They said the request had been escalated to get the listing approved.

A day later I got a call that turned out to be a long, mandatory SEO sales pitch, I was asked about pricing, margins, travel radius, website traffic, and more, all framed as necessary to ""list my business,"" while being used to push their paid services. I told the agent repeatedly, multiple times, that I did not want my number listed. He said ""OK"" each time. At the end of the call, he told me the listing was published. I checked the listing and found my number published, against explicit instructions I'd now given to two separate people. I went to live chat to get it removed. Instead of addressing what I'd actually said, I was met with a wall of scripted ""guidelines"" language, repeated regardless of what I typed. When I explicitly stated I was revoking my consent under GDPR, they didn't engage with that at all, just more guidelines, as if their internal policy overrides UK data protection law.

This isn't a case of me not understanding how the platform works. I gave clear, repeated, explicit instructions to two different people before anything was published, and was actively reassured both times. Yell published my personal data anyway, then treated a formal GDPR consent withdrawal as something to be managed with a script rather than a legal right. Followed all this up with an unsolicited email telling me what's ""wrong"" with my SEO.

I've now spent hours dealing with a problem they created, on top of a sales process that used data-gathering as leverage before I'd even agreed to anything.

If you're a business with any reason to keep your number off a public listing, be aware that ""no"" does not seem to register with their staff until it's already too late.",Relevant,Service Provider / Business,High,Privacy / unwanted contact | Unresponsive leads,Medium,Relevant,Service Provider / Business,Privacy / unwanted contact,Customer support,Privacy / unwanted contact | Customer support,Medium,Primary: Privacy / unwanted contact; Secondary: Customer support,"Meaningful service, financial, trust, support, or account failure",Yell allegedly published personal phone number against explicit instructions and ignored GDPR consent withdrawal while pushing sales.,AI-assisted annotation by ChatGPT; refined primary/secondary theme and impact-based severity pass,reviewed_v3_theme_severity,high
67d2c6575a3c5fcee56d717e,Yell,3,2025-03-13 13:49:43+00:00,"The people are very helpful and responsive, but the bombardment of emails/text messages is a little overwhelming, and are difficult to populate. Sometimes it will not allow you to fill in the requirements, or it says already taken as per the business app.",Relevant,Unknown,Low,Other / Manual Review,Low,Relevant,Service Provider / Business,Privacy / unwanted contact,,Privacy / unwanted contact,Low,Primary: Privacy / unwanted contact,Minor inconvenience or friction without clear material harm,Business finds emails/texts overwhelming and forms/app fields difficult or blocked.,AI-assisted annotation by ChatGPT; refined primary/secondary theme and impact-based severity pass,reviewed_v3_theme_severity,high
6a6c377476684cc14edbdcc5,Checkatrade,1,2026-07-31 07:49:40+00:00,"Very poor amount of replys to any of my advertised job required,the company who did reply didn't turn up for the quote as per arranged, up to now only one job has been started over 6 weeks ",Relevant,Customer,Medium,Provider quality,Medium,Relevant,Customer,Finding a provider / low response,Provider quality / no-show,Finding a provider / low response | Provider quality / no-show,Medium,Primary: Finding a provider / low response; Secondary: Provider quality / no-show,"Meaningful service, financial, trust, support, or account failure",Very few replies and one responder failed to attend quote appointment.,AI-assisted annotation by ChatGPT; refined primary/secondary theme and impact-based severity pass,reviewed_v3_theme_severity,high
6974f53f4a1ce34720e0fcc2,Bark,3,2026-01-24 18:37:19+00:00,"Heard from limited options, some out of area",Relevant,Unknown,Low,Other / Manual Review,Low,Relevant,Customer,Finding a provider / low response,,Finding a provider / low response,Low,Primary: Finding a provider / low response,Minor inconvenience or friction without clear material harm,Customer heard from few options and some were out of area.,AI-assisted annotation by ChatGPT; refined primary/secondary theme and impact-based severity pass,reviewed_v3_theme_severity,high
684555f9428202466cb91c12,Yell,3,2025-06-08 11:20:57+00:00,"Your operatives were really helpful with the latest campaign I was talked into. But I think for my trade (blinds and curtains) it is a dead duck. Ne new inquiries. Phone doesn't ring so, consequently, no new appointments attributable to yell or Google. I woon't give it too much longer.",Relevant,Unknown,Low,Other / Manual Review,Low,Relevant,Service Provider / Business,Poor ROI / expensive leads,,Poor ROI / expensive leads,Medium,Primary: Poor ROI / expensive leads,"Meaningful service, financial, trust, support, or account failure",Business reports no enquiries or appointments from campaign despite helpful staff.,AI-assisted annotation by ChatGPT; refined primary/secondary theme and impact-based severity pass,reviewed_v3_theme_severity,high
693856618715ccee1b2186bf,Checkatrade,2,2025-12-09 19:03:29+00:00,No one responded positively ,Relevant,Customer,Medium,Finding a provider / low response,Medium,Relevant,Customer,Finding a provider / low response,,Finding a provider / low response,Medium,Primary: Finding a provider / low response,Core marketplace task failed or produced little/no provider response,No positive responses to job request.,AI-assisted annotation by ChatGPT; refined primary/secondary theme and impact-based severity pass,reviewed_v3_theme_severity,high
69e6fb4aca8a90daa8ecb02e,Yelp,1,2026-04-21 06:21:30+00:00,I entered a specific specialty & distance. I got many matches that did NOT match what I was looking looking for. USELESS,Review,Unknown,Low,Other / Manual Review,Low,Relevant,Customer,Poor matching / location,,Poor matching / location,Low,Primary: Poor matching / location,Minor inconvenience or friction without clear material harm,Specialty/distance filters returned many irrelevant matches.,AI-assisted annotation by ChatGPT; refined primary/secondary theme and impact-based severity pass,reviewed_v3_theme_severity,high
6728efcea6f21d7ee1bf72e3,Yell,2,2024-11-04 18:01:18+00:00,People really friendly and understanding on the phone obviously good sales skills.But once you go into a 12 month contract there is no one calling or checking on you. Analytics show things that don't exist. As a customer I was with them 12 months on my contract and got 0 customers. ,Relevant,Unknown,Low,Other / Manual Review,Low,Relevant,Service Provider / Business,Sales pressure / contract terms,,Sales pressure / contract terms,Medium,Primary: Sales pressure / contract terms,"Meaningful service, financial, trust, support, or account failure","Business says 12-month service produced zero customers, analytics seemed inaccurate and follow-up disappeared after sale.",AI-assisted annotation by ChatGPT; refined primary/secondary theme and impact-based severity pass,reviewed_v3_theme_severity,high
69d65e567532b76e3e31ec9e,Checkatrade,3,2026-04-08 15:55:34+00:00,"Would not use again poor response to my job, would only go on recommendation in the future ",Relevant,Customer,High,Other / Manual Review,Low,Relevant,Customer,Finding a provider / low response,,Finding a provider / low response,Low,Primary: Finding a provider / low response,Minor inconvenience or friction without clear material harm,Customer reports poor response to job and would rely on recommendations instead.,AI-assisted annotation by ChatGPT; refined primary/secondary theme and impact-based severity pass,reviewed_v3_theme_severity,high
6a61d28585c0e5e0472bf063,Bark,1,2026-07-23 10:36:21+00:00,You fail to read customer emails thats a major problem needing to be looked at,Relevant,Unknown,Low,Other / Manual Review,Low,Relevant,Customer,Customer support,,Customer support,Medium,Primary: Customer support,"Meaningful service, financial, trust, support, or account failure","Reviewer explicitly refers to Bark failing to read customer emails, indicating a customer-side support complaint.",AI-assisted annotation by ChatGPT; refined primary/secondary theme and impact-based severity pass,reviewed_v3_theme_severity,high
69cb967ff2593c59fa8a3702,Bark,2,2026-03-31 11:40:15+00:00,"Many contractors look like scammers, one scammed last year in a 27k project and then disappeared from the platform. I was being more careful this time and see many of them with reviews made in the last couple of months and it was common to see 10 - 20 reviews done in a single day for a given contractor which is clearly no genuine ",Relevant,Unknown,Low,Other / Manual Review,Low,Relevant,Customer,Provider verification / safety,,Provider verification / safety,Medium,Primary: Provider verification / safety,"Meaningful service, financial, trust, support, or account failure",Customer reports prior £27k scam and suspicious clusters of recent contractor reviews suggesting weak verification.,AI-assisted annotation by ChatGPT; refined primary/secondary theme and impact-based severity pass,reviewed_v3_theme_severity,high
6a5f3ca70b02adcc3292a3ed,Bark,1,2026-07-21 11:32:23+00:00,no control over who contacts you ,Relevant,Unknown,Low,Other / Manual Review,Low,Relevant,Customer,Too many provider contacts / spam,,Too many provider contacts / spam,Low,Primary: Too many provider contacts / spam,Minor inconvenience or friction without clear material harm,Customer says they have no control over who contacts them.,AI-assisted annotation by ChatGPT; refined primary/secondary theme and impact-based severity pass,reviewed_v3_theme_severity,high
6a7089d80dabf6f371c7e691,Bark,1,2026-08-03 14:30:16+00:00,"In my experience, the leads are not legitimate. As a company, they either do not answer the phone, line is dead, messages unread and no interaction, even when we're the only contact and the task is marked as urgent.

Support are aware and have done nothing about it. When i've finally had a real human lead, the lead told me that their phone has been blowing up with phone call, whatsapps and emails. The system says only 5 companies can reach out and with this lead i was the first one yet their phone was already getting spammed. Either they have an issue in their website that is being exploited OR they're selling the details to many more people than they promise.",Relevant,Service Provider / Business,Medium,Fake / invalid leads | Unresponsive leads | Privacy / unwanted contact | Platform usability,Medium,Relevant,Service Provider / Business,Fake / invalid leads,Unresponsive leads,Fake / invalid leads | Unresponsive leads,Medium,Primary: Fake / invalid leads; Secondary: Unresponsive leads,"Meaningful service, financial, trust, support, or account failure",Business says leads look illegitimate/unreachable and platform may expose them to more providers than promised.,AI-assisted annotation by ChatGPT; refined primary/secondary theme and impact-based severity pass,reviewed_v3_theme_severity,high
65e89243e63929058e531ca9,Yell,2,2024-03-06 17:56:52+00:00,Process took far long. Scheduled calls with website designer didn’t happen. Emails went down due to problem with domain site.,Relevant,Unknown,Low,Other / Manual Review,Low,Relevant,Service Provider / Business,Platform usability / technical issues,,Platform usability / technical issues,Low,Primary: Platform usability / technical issues,Minor inconvenience or friction without clear material harm,"Website process was slow, scheduled designer calls were missed and domain issue took email offline.",AI-assisted annotation by ChatGPT; refined primary/secondary theme and impact-based severity pass,reviewed_v3_theme_severity,high
6a33e00027bcdc00e3ede5c3,Bark,1,2026-06-18 14:09:36+00:00,"Ich habe mich nie bei Bark registriert und bekomme trotzdem Anfragen per E-Mail, in denen (natürlich) gar nichts von Kosten steht. >> Spam!",Relevant,Unknown,Low,Privacy / unwanted contact,Medium,Relevant,Service Provider / Business,Privacy / unwanted contact,,Privacy / unwanted contact,Low,Primary: Privacy / unwanted contact,Minor inconvenience or friction without clear material harm,German reviewer never registered but receives unsolicited Bark enquiry emails.,AI-assisted annotation by ChatGPT; refined primary/secondary theme and impact-based severity pass,reviewed_v3_theme_severity,high
69a3d9acde8357e6ef5c6c44,Yell,1,2026-03-01 08:16:12+00:00,"Bad reviews have been seen across google with people unable to cancel contracts they are not happy with, a complete scam. Pushy salesman has pressured my husband into a year contract, we wasn’t happy with the results of the website and feel that the information was misleading. By law all businesses should have a cooling off period if you are not happy with the results. He has been told he can’t cancel the contract even though he asked to cancel with plenty of notice. When you try and cancel you get put on what’s app and re directed to the salesman that sold you the lie in the first place. This should not be allowed and we have contacted our solicitor who has advised to cancel the direct debit. Do not use this company. ",Relevant,Service Provider / Business,Medium,Billing / refunds | Misleading claims / transparency,Medium,Relevant,Service Provider / Business,Sales pressure / contract terms,Account access / cancellation,Sales pressure / contract terms | Account access / cancellation,Medium,Primary: Sales pressure / contract terms; Secondary: Account access / cancellation,"Meaningful service, financial, trust, support, or account failure",Business says pushy sales led to misleading one-year contract with no cooling-off/cancellation path and solicitor involvement.,AI-assisted annotation by ChatGPT; refined primary/secondary theme and impact-based severity pass,reviewed_v3_theme_severity,high
6a760255927885002c0e8d33,Bark,1,2026-08-07 18:05:41+00:00,"I was using the account on Bark for the past 3 years. 
May not have spent much on credits, but never violated any policy or any terms and conditions.

2 days back, all of a sudden my accounts gets locked.
I email them but no response.
I called them and the operator said you will get response on email.

Then when I called again, the representative could not find my account details. There was definitely a glitch in their system. He then said, the supervisor will reach me out but an hour later I received an email saying my account got suspended due to a suspicious activity.

No proof, no explanation, just a blank email. I called again and they said they can't do anything and ask me to email the legal team. I did but no response. 
As long as you are paying them for credits, they are happy. Otherwise they will block you",Relevant,Service Provider / Business,Medium,Account / cancellation | Platform usability | Unresponsive leads,Medium,Relevant,Service Provider / Business,Account access / cancellation,Platform usability / technical issues,Account access / cancellation | Platform usability / technical issues,Medium,Primary: Account access / cancellation; Secondary: Platform usability / technical issues,"Meaningful service, financial, trust, support, or account failure","Three-year account was suddenly locked/suspended, account details glitched and support/legal escalation went unanswered.",AI-assisted annotation by ChatGPT; refined primary/secondary theme and impact-based severity pass,reviewed_v3_theme_severity,high
65f8c414e131a55eb650b279,Yelp,2,2024-03-19 00:45:41+00:00,I am very disappointed in Joel Olsteen ministries. They advertised getting a 2024 calendar when donating any amount. I did my donation and have been calling for 2 months about the calendar. I am always brushed off by them simply saying they can't find my donation. My bank shows the withdrawal coming out. I think this does not look very well for the people that work there. No one will respond to me at all. ,Review,Service Provider / Business,High,Other / Manual Review,Low,Exclude,Not applicable,Not applicable,,Not applicable,Not applicable,Primary: Not applicable,Excluded/off-topic review,"Review is solely about Joel Osteen Ministries, not Yelp.",AI-assisted annotation by ChatGPT; refined primary/secondary theme and impact-based severity pass,reviewed_v3_theme_severity,high
6a4422c7fa86de4421e7927a,Bark,1,2026-06-30 22:10:47+00:00,"Ein dubioses Unternehmen, welches mir auf meiner Hobbywebseite hin Anfragen zuschickte, unaufgefordert, unseriös und ohne Möglichkeit, diese einzusehen oder zu verifizieren.
Firma wird auf jeden Fall an entsprechende Stellen gemeldet.",Relevant,Unknown,Low,Other / Manual Review,Low,Relevant,Service Provider / Business,Privacy / unwanted contact,,Privacy / unwanted contact,Low,Primary: Privacy / unwanted contact,Minor inconvenience or friction without clear material harm,Business received unsolicited unverifiable Bark enquiries despite never requesting them.,AI-assisted annotation by ChatGPT; refined primary/secondary theme and impact-based severity pass,reviewed_v3_theme_severity,high
6a1f3ddb686bd1bf89ef9737,Yelp,1,2026-06-02 22:32:27+00:00,"Below is a direct quote from Yelp's website. They hid 39 negative reviews of a business because they felt like they weren't 'helpful'.

""Great Yelp reviews and ratings should come from consumers who had a great experience that they’re inspired to tell others about.""

The thing about reviews is that some people get perks for leaving positive reviews. On the other hand, if you're really mad at a company, you can leave dozens of bad reviews and maybe convince your family and friends to leave bad reviews. It's a crap-shoot.",Relevant,Unknown,Low,Other / Manual Review,Low,Relevant,Customer,Review trust / moderation,,Review trust / moderation,Medium,Primary: Review trust / moderation,"Meaningful service, financial, trust, support, or account failure",Reviewer criticises Yelp's selective hiding of negative reviews and unreliable review incentives.,AI-assisted annotation by ChatGPT; refined primary/secondary theme and impact-based severity pass,reviewed_v3_theme_severity,high
6a4796e8a01b261c1fa8e45d,Yell,1,2026-07-03 13:03:04+00:00,Waste of money spent over 12k in a fixed contact with this company who missed sold information would not recommend ,Relevant,Service Provider / Business,Medium,Poor ROI / expensive leads,Medium,Relevant,Service Provider / Business,Misleading claims / transparency,Poor ROI / expensive leads,Misleading claims / transparency | Poor ROI / expensive leads,Medium,Primary: Misleading claims / transparency; Secondary: Poor ROI / expensive leads,"Meaningful service, financial, trust, support, or account failure","Business says it spent over £12,000 in fixed contract based on mis-sold information.",AI-assisted annotation by ChatGPT; refined primary/secondary theme and impact-based severity pass,reviewed_v3_theme_severity,high
65ea433316e2ad300c6c1c18,Yell,2,2024-03-08 00:44:04+00:00,"Web site not set up as wanted 
Mis leading information ",Relevant,Unknown,Low,Other / Manual Review,Low,Relevant,Service Provider / Business,Platform usability / technical issues,,Platform usability / technical issues,Low,Primary: Platform usability / technical issues,Minor inconvenience or friction without clear material harm,Business says website was not built as requested and information was misleading.,AI-assisted annotation by ChatGPT; refined primary/secondary theme and impact-based severity pass,reviewed_v3_theme_severity,high
6a67996db04e7d2fb5a96df5,Bark,2,2026-07-27 19:46:21+00:00,"Limited by three choices. Whereas ALL interested parties should be shown.
The three are chosen for you .
Felt harassed by Bark as after one / two days there were messages about whether ive chosen someone. TWO days is NOT enough time to arrange a mutual time and then conclude.",Relevant,Unknown,Low,Other / Manual Review,Low,Relevant,Customer,Platform usability / technical issues,,Platform usability / technical issues,Low,Primary: Platform usability / technical issues,Minor inconvenience or friction without clear material harm,Customer dislikes being limited to three chosen providers and receiving repeated selection-pressure messages after only two days.,AI-assisted annotation by ChatGPT; refined primary/secondary theme and impact-based severity pass,reviewed_v3_theme_severity,high
69cbdceefc790a6b3118b67f,Yelp,1,2026-03-31 16:40:46+00:00,Yelp sends people to my business and when I try to respond to them there is no account found. I made it clear I don't want to pay for yelp because I never got good leads from them. They are letting people send me messages I cant get back to them on. Very sneaky!! They have always been this way and constantly try to get me to pay there high fees. ,Relevant,Service Provider / Business,High,Other / Manual Review,Low,Relevant,Service Provider / Business,Poor lead quality,,Poor lead quality,Medium,Primary: Poor lead quality,"Meaningful service, financial, trust, support, or account failure","Business receives customer messages it cannot answer, says leads are poor and Yelp repeatedly pushes high fees.",AI-assisted annotation by ChatGPT; refined primary/secondary theme and impact-based severity pass,reviewed_v3_theme_severity,high
